episode: 7999/200000, score: -127.00000000000006, average: -86.33
episode: 8000/200000, score: -68.00000000000006, average: -84.66
episode: 8001/200000, score: -120.19999999999997, average: -84.22
episode: 8002/200000, score: -120.90000400000007, average: -84.21
episode: 8003/200000, score: -120.26560300000006, average: -84.28
episode: 8004/200000, score: -131.90000000000003, average: -88.00
episode: 8005/200000, score: -116.60000000000002, average: -93.99
episode: 8006/200000, score: -122.9, average: -94.35
episode: 8007/200000, score: -19.565602999999015, average: -93.20
episode: 8008/200000, score: -134.3, average: -93.23
episode: 8009/200000, score: -122.28640299999998, average: -94.02
episode: 8010/200000, score: 97.40000000000072, average: -88.97
episode: 8011/200000, score: -54.700000000000145, average: -87.37
episode: 8012/200000, score: -115.39999999999999, average: -93.61
episode: 8013/200000, score: -155.90000000000012, average: -94.63
episode: 8014/200000, score: -100.38960000000004, average: -93.58
episode: 8015/200000, score: -94.98640300000014, average: -92.93
episode: 8016/200000, score: -128.8, average: -94.25
episode: 8017/200000, score: -128.3000000000001, average: -93.81
episode: 8018/200000, score: -121.70000000000002, average: -94.25
episode: 8019/200000, score: -157.80000000000007, average: -95.14
episode: 8020/200000, score: 25.379997000000316, average: -92.22
episode: 8021/200000, score: -87.50000400000005, average: -91.27
episode: 8022/200000, score: -129.20000000000002, average: -91.49
episode: 8023/200000, score: -104.5000000000002, average: -91.91
episode: 8024/200000, score: -81.10000000000014, average: -90.48
episode: 8025/200000, score: -121.79999999999997, average: -93.27
episode: 8026/200000, score: -35.19120119999967, average: -91.66
episode: 8027/200000, score: -33.210399999999964, average: -90.73
episode: 8028/200000, score: -111.99999999999999, average: -90.51
episode: 8029/200000, score: -2.7656029999996576, average: -88.44
episode: 8030/200000, score: -89.0000000000001, average: -87.88
episode: 8031/200000, score: -125.49999999999997, average: -93.04
episode: 8032/200000, score: -138.30000000000015, average: -99.71
episode: 8033/200000, score: -46.110400000000396, average: -98.18
episode: 8034/200000, score: -123.90000000000002, average: -99.95
episode: 8035/200000, score: -134.90000000000003, average: -99.91
episode: 8036/200000, score: -60.81039999999997, average: -98.68
episode: 8037/200000, score: -34.653600499999925, average: -96.83
episode: 8038/200000, score: -104.30000000000001, average: -96.89
episode: 8039/200000, score: -37.72640299999995, average: -96.05
episode: 8040/200000, score: -126.29999999999998, average: -95.85
episode: 8041/200000, score: -150.50000000000003, average: -96.16
episode: 8042/200000, score: -119.76560300000007, average: -95.58
episode: 8043/200000, score: -86.10000000000005, average: -94.53
episode: 8044/200000, score: -135.60000000000005, average: -95.30
episode: 8045/200000, score: -68.81920350000007, average: -94.19
episode: 8046/200000, score: -119.16560300000006, average: -95.64
episode: 8047/200000, score: -129.60000400000013, average: -96.28
episode: 8048/200000, score: -92.80000000000003, average: -95.40
episode: 8049/200000, score: -132.48640300000008, average: -95.51
episode: 8050/200000, score: -49.04000000000025, average: -95.14
episode: 8051/200000, score: -115.49999999999999, average: -95.04
episode: 8052/200000, score: -2.400003999999811, average: -92.67
episode: 8053/200000, score: 64.30000000000061, average: -88.98
episode: 8054/200000, score: -119.7, average: -88.74
episode: 8055/200000, score: -132.70000000000005, average: -89.06
episode: 8056/200000, score: -102.5, average: -88.65
episode: 8057/200000, score: -69.40000000000005, average: -89.65
episode: 8058/200000, score: 10.900000000000105, average: -86.74
episode: 8059/200000, score: 83.30000000000038, average: -82.63
episode: 8060/200000, score: -118.89999999999998, average: -86.96
episode: 8061/200000, score: 172.12238799999935, average: -82.42
episode: 8062/200000, score: -154.60000000000008, average: -83.20
episode: 8063/200000, score: -112.59999999999998, average: -82.34
episode: 8064/200000, score: -129.00000000000006, average: -82.91
episode: 8065/200000, score: -116.9, average: -83.35
episode: 8066/200000, score: 63.60000000000065, average: -79.50
episode: 8067/200000, score: -113.30000000000013, average: -79.20
episode: 8068/200000, score: -150.40000000000003, average: -79.77
episode: 8069/200000, score: -133.20000000000005, average: -79.28
episode: 8070/200000, score: -76.00000000000007, average: -81.31
episode: 8071/200000, score: -97.80000000000001, average: -81.52
episode: 8072/200000, score: -110.79999999999998, average: -81.15
episode: 8073/200000, score: -123.6, average: -81.53
episode: 8074/200000, score: -153.50000000000009, average: -82.98
episode: 8075/200000, score: -111.79999999999998, average: -82.78
episode: 8076/200000, score: -149.70000000000007, average: -85.07
episode: 8077/200000, score: -89.90000000000009, average: -86.20
episode: 8078/200000, score: -158.4000000000002, average: -87.13
episode: 8079/200000, score: -135.08640300000008, average: -89.78
episode: 8080/200000, score: -134.40000000000003, average: -90.68
episode: 8081/200000, score: -129.2, average: -90.76
episode: 8082/200000, score: -125.5000000000001, average: -90.50
episode: 8083/200000, score: -93.00000000000013, average: -91.44
episode: 8084/200000, score: -123.10000000000001, average: -91.42
episode: 8085/200000, score: -124.7, average: -91.22
episode: 8086/200000, score: -105.76560300000006, average: -92.12
episode: 8087/200000, score: -60.50000000000019, average: -92.64
episode: 8088/200000, score: -87.54400000000024, average: -92.30
episode: 8089/200000, score: -128.30000000000013, average: -94.11
episode: 8090/200000, score: -144.9000000000001, average: -94.49
episode: 8091/200000, score: -138.60000000000002, average: -94.25
episode: 8092/200000, score: -154.60000000000008, average: -94.94
episode: 8093/200000, score: -118.4, average: -95.59
episode: 8094/200000, score: -79.86000100000007, average: -94.47
episode: 8095/200000, score: -154.00000000000003, average: -96.18
episode: 8096/200000, score: 109.11359700000077, average: -91.61
episode: 8097/200000, score: 175.9999999999972, average: -85.50
episode: 8098/200000, score: -123.90000000000002, average: -86.12
episode: 8099/200000, score: -96.50000000000014, average: -85.40
episode: 8100/200000, score: -111.10000000000001, average: -86.64
episode: 8101/200000, score: -114.50000000000001, average: -86.62
episode: 8102/200000, score: -148.20000000000005, average: -89.54
episode: 8103/200000, score: -109.19999999999999, average: -93.01
episode: 8104/200000, score: 47.30000000000072, average: -89.67
episode: 8105/200000, score: -78.5408030000001, average: -88.59
episode: 8106/200000, score: -67.10000000000014, average: -87.88
episode: 8107/200000, score: -113.19999999999999, average: -88.76
episode: 8108/200000, score: -148.90000000000003, average: -91.95
episode: 8109/200000, score: 161.16, average: -90.39
episode: 8110/200000, score: 114.96239800000112, average: -85.72
episode: 8111/200000, score: -111.50000000000009, average: -91.39
episode: 8112/200000, score: -129.3, average: -90.88
episode: 8113/200000, score: -133.10000000000005, average: -91.29
episode: 8114/200000, score: -40.500003999999365, average: -89.52
episode: 8115/200000, score: -116.69999999999999, average: -89.52
episode: 8116/200000, score: -120.1, average: -93.19
episode: 8117/200000, score: -113.80000000000001, average: -93.20
episode: 8118/200000, score: -123.10000000000001, average: -92.66
episode: 8119/200000, score: -119.09999999999998, average: -92.38
episode: 8120/200000, score: -48.00000000000021, average: -91.82
episode: 8121/200000, score: -63.018400599999964, average: -91.12
episode: 8122/200000, score: -111.27280060000004, average: -91.13
episode: 8123/200000, score: -116.99999999999999, average: -91.00
episode: 8124/200000, score: -149.0000000000001, average: -90.91
episode: 8125/200000, score: -133.30000000000007, average: -91.34
episode: 8126/200000, score: -90.40000000000002, average: -90.15
episode: 8127/200000, score: -27.610399999999842, average: -88.91
episode: 8128/200000, score: -80.72640300000012, average: -87.35
episode: 8129/200000, score: -71.98640299999963, average: -86.09
episode: 8130/200000, score: -112.19999999999999, average: -85.65
episode: 8131/200000, score: -72.94000400000013, average: -84.52
episode: 8132/200000, score: -85.10000000000011, average: -83.71
episode: 8133/200000, score: -79.9400000000002, average: -83.45
episode: 8134/200000, score: -123.40000000000002, average: -83.46
episode: 8135/200000, score: -135.90000000000026, average: -83.68
episode: 8136/200000, score: -118.09999999999998, average: -83.93
episode: 8137/200000, score: -88.10000400000004, average: -84.48
episode: 8138/200000, score: -130.60000000000002, average: -85.34
episode: 8139/200000, score: -121.20000000000002, average: -85.20
episode: 8140/200000, score: -105.80000000000001, average: -84.42
episode: 8141/200000, score: -119.90000000000006, average: -84.04
episode: 8142/200000, score: -118.2536005, average: -83.32
episode: 8143/200000, score: -101.09999999999997, average: -82.97
episode: 8144/200000, score: 80.39999999999986, average: -79.77
episode: 8145/200000, score: 100.60000000000196, average: -74.67
episode: 8146/200000, score: -80.01040000000009, average: -78.46
episode: 8147/200000, score: -64.24400000000006, average: -83.26
episode: 8148/200000, score: -65.98960000000024, average: -82.10
episode: 8149/200000, score: -108.29999999999995, average: -82.34
episode: 8150/200000, score: -122.40000000000002, average: -82.56
episode: 8151/200000, score: -97.79999999999998, average: -82.23
episode: 8152/200000, score: -35.718400600000024, average: -79.98
episode: 8153/200000, score: -95.16560300000008, average: -79.70
episode: 8154/200000, score: -21.59999999999968, average: -81.08
episode: 8155/200000, score: -112.79999999999998, average: -81.76
episode: 8156/200000, score: -119.90000000000005, average: -82.82
episode: 8157/200000, score: -99.3, average: -82.54
episode: 8158/200000, score: -123.90000000000003, average: -82.04
episode: 8159/200000, score: -112.59999999999998, average: -87.52
episode: 8160/200000, score: -104.6104, average: -91.91
episode: 8161/200000, score: -125.60000000000002, average: -92.19
episode: 8162/200000, score: -67.75520300000025, average: -90.96
episode: 8163/200000, score: -119.09999999999997, average: -90.68
episode: 8164/200000, score: -140.00000000000003, average: -92.67
episode: 8165/200000, score: -116.80000000000004, average: -92.67
episode: 8166/200000, score: -77.10000000000016, average: -91.81
episode: 8167/200000, score: -114.59999999999998, average: -91.83
episode: 8168/200000, score: -127.79999999999998, average: -91.92
episode: 8169/200000, score: -132.20000000000013, average: -92.18
episode: 8170/200000, score: -4.418404599999235, average: -91.31
episode: 8171/200000, score: -147.70000000000016, average: -93.00
episode: 8172/200000, score: -117.09999999999998, average: -93.12
episode: 8173/200000, score: -4.939999999999429, average: -90.88
episode: 8174/200000, score: -129.4, average: -90.49
episode: 8175/200000, score: -69.40000000000009, average: -89.21
episode: 8176/200000, score: 58.100000000000676, average: -86.24
episode: 8177/200000, score: -119.79999999999998, average: -88.08
episode: 8178/200000, score: 11.400000000000063, average: -86.24
episode: 8179/200000, score: 258.59199539999406, average: -79.63
episode: 8180/200000, score: -136.3000000000001, average: -80.11
episode: 8181/200000, score: -85.20000000000027, average: -80.36
episode: 8182/200000, score: -53.21040000000018, average: -79.72
episode: 8183/200000, score: -123.90000000000005, average: -80.60
episode: 8184/200000, score: 84.4000000000006, average: -76.44
episode: 8185/200000, score: -101.7000000000001, average: -75.76
episode: 8186/200000, score: -95.60000000000011, average: -75.31
episode: 8187/200000, score: -151.40000000000006, average: -76.57
episode: 8188/200000, score: -120.66560300000003, average: -76.38
episode: 8189/200000, score: -79.44800200000006, average: -75.54
episode: 8190/200000, score: -56.26560300000001, average: -74.55
episode: 8191/200000, score: -133.0, average: -74.81
episode: 8192/200000, score: -137.80000000000007, average: -75.20
episode: 8193/200000, score: -112.49999999999999, average: -75.43
episode: 8194/200000, score: -109.70000000000006, average: -79.23
episode: 8195/200000, score: -119.0, average: -83.62
episode: 8196/200000, score: -71.69999999999993, average: -83.46
episode: 8197/200000, score: -117.19999999999996, average: -84.52
episode: 8198/200000, score: -120.58640299999999, average: -85.61
episode: 8199/200000, score: -130.60000000000002, average: -86.06
episode: 8200/200000, score: -149.00000000000009, average: -86.59
episode: 8201/200000, score: -146.00000000000006, average: -87.55
episode: 8202/200000, score: -115.19999999999997, average: -89.14
episode: 8203/200000, score: -88.90000000000008, average: -89.02
episode: 8204/200000, score: -121.90000000000006, average: -91.02
episode: 8205/200000, score: -148.50000000000003, average: -91.74
episode: 8206/200000, score: -110.28640299999996, average: -91.54
episode: 8207/200000, score: -128.00000000000003, average: -92.12
episode: 8208/200000, score: -141.70000000000005, average: -92.47
episode: 8209/200000, score: -61.900000000000354, average: -91.46
episode: 8210/200000, score: -132.80000000000004, average: -92.02
episode: 8211/200000, score: -83.30000000000001, average: -91.18
episode: 8212/200000, score: -111.19999999999999, average: -92.05
episode: 8213/200000, score: -134.9000000000001, average: -92.36
episode: 8214/200000, score: -115.19999999999997, average: -91.87
episode: 8215/200000, score: 54.20960000000062, average: -88.45
episode: 8216/200000, score: -115.99999999999997, average: -89.22
episode: 8217/200000, score: -95.70000400000002, average: -88.85
episode: 8218/200000, score: -113.59999999999998, average: -88.56
episode: 8219/200000, score: -145.00000000000026, average: -88.82
episode: 8220/200000, score: -113.5, average: -91.00
episode: 8221/200000, score: -101.31840060000006, average: -90.07
episode: 8222/200000, score: -141.00000000000003, average: -90.55
episode: 8223/200000, score: 145.34560000000073, average: -87.54
episode: 8224/200000, score: 47.50000000000071, average: -84.01
episode: 8225/200000, score: -129.5, average: -85.21
episode: 8226/200000, score: -119.1, average: -88.75
episode: 8227/200000, score: -150.80000000000018, average: -89.37
episode: 8228/200000, score: -87.01040000000017, average: -91.34
episode: 8229/200000, score: -105.7, average: -98.63
episode: 8230/200000, score: -140.4000000000002, average: -98.71
episode: 8231/200000, score: -88.90000000000013, average: -98.78
episode: 8232/200000, score: -109.29999999999998, average: -99.90
episode: 8233/200000, score: -93.45440000000018, average: -99.30
episode: 8234/200000, score: 53.60000000000065, average: -99.91
episode: 8235/200000, score: -137.60000000000002, average: -100.63
episode: 8236/200000, score: 32.005593000001056, average: -98.08
episode: 8237/200000, score: -102.89999999999999, average: -97.11
episode: 8238/200000, score: -122.9, average: -97.15
episode: 8239/200000, score: -117.19999999999999, average: -97.91
episode: 8240/200000, score: -145.8, average: -99.70
episode: 8241/200000, score: -114.09999999999998, average: -99.32
episode: 8242/200000, score: -119.99999999999999, average: -98.96
episode: 8243/200000, score: -22.28561000000019, average: -97.16
episode: 8244/200000, score: -116.99999999999997, average: -97.31
episode: 8245/200000, score: -127.30000000000005, average: -97.47
episode: 8246/200000, score: -74.48640299999991, average: -97.53
episode: 8247/200000, score: -149.70000000000007, average: -98.18
episode: 8248/200000, score: -135.10000000000002, average: -98.47
episode: 8249/200000, score: -121.29999999999998, average: -98.28
episode: 8250/200000, score: -76.88640300000009, average: -96.84
episode: 8251/200000, score: -56.65440000000018, average: -95.05
episode: 8252/200000, score: -28.610400000000055, average: -93.32
episode: 8253/200000, score: -115.6, average: -93.85
episode: 8254/200000, score: -111.2, average: -93.64
episode: 8255/200000, score: -115.10000000000016, average: -92.97
episode: 8256/200000, score: -6.2999999999994145, average: -90.89
episode: 8257/200000, score: -102.88640300000002, average: -90.39
episode: 8258/200000, score: -138.50000000000006, average: -90.33
episode: 8259/200000, score: -79.20000400000004, average: -90.67
episode: 8260/200000, score: -113.49999999999997, average: -90.29
episode: 8261/200000, score: -100.79999999999993, average: -90.64
episode: 8262/200000, score: -125.40000000000015, average: -90.92
episode: 8263/200000, score: -119.5, average: -90.61
episode: 8264/200000, score: -130.90000000000003, average: -90.93
episode: 8265/200000, score: -121.09999999999997, average: -94.43
episode: 8266/200000, score: -139.70000000000005, average: -94.91
episode: 8267/200000, score: -129.4000000000001, average: -95.58
episode: 8268/200000, score: -122.30000000000001, average: -95.75
episode: 8269/200000, score: -123.80000000000001, average: -95.33
episode: 8270/200000, score: -126.59999999999997, average: -95.59
episode: 8271/200000, score: -94.30000000000003, average: -95.45
episode: 8272/200000, score: -94.06560300000011, average: -94.51
episode: 8273/200000, score: -93.40000000000015, average: -99.29
episode: 8274/200000, score: -117.79999999999998, average: -102.59
episode: 8275/200000, score: -111.39999999999999, average: -102.23
episode: 8276/200000, score: -111.68960000000004, average: -102.08
episode: 8277/200000, score: -111.29999999999998, average: -101.29
episode: 8278/200000, score: -129.40000000000006, average: -102.14
episode: 8279/200000, score: -136.6, average: -102.76
episode: 8280/200000, score: -16.799999999998988, average: -100.29
episode: 8281/200000, score: -46.30000800000037, average: -99.44
episode: 8282/200000, score: -50.68640299999974, average: -98.26
episode: 8283/200000, score: -151.60000000000002, average: -99.43
episode: 8284/200000, score: -135.70000000000005, average: -103.21
episode: 8285/200000, score: -65.90000000000052, average: -101.78
episode: 8286/200000, score: -70.71840060000008, average: -103.83
episode: 8287/200000, score: -118.39999999999999, average: -104.14
episode: 8288/200000, score: -74.10000000000014, average: -103.17
episode: 8289/200000, score: -81.95040000000009, average: -102.46
episode: 8290/200000, score: -96.90000000000012, average: -101.48
episode: 8291/200000, score: -2.8000039999992907, average: -99.26
episode: 8292/200000, score: -98.6000000000001, average: -98.83
episode: 8293/200000, score: -153.50000000000009, average: -101.45
episode: 8294/200000, score: -127.00000000000004, average: -101.65
episode: 8295/200000, score: -134.2000000000001, average: -101.79
episode: 8296/200000, score: -93.59999999999998, average: -102.17
episode: 8297/200000, score: -120.49999999999997, average: -101.59
episode: 8298/200000, score: -145.50000000000006, average: -101.80
episode: 8299/200000, score: -118.00000000000001, average: -101.73
episode: 8300/200000, score: -116.50000000000003, average: -102.53
episode: 8301/200000, score: -120.74000000000001, average: -103.81
episode: 8302/200000, score: -124.20000000000005, average: -105.72
episode: 8303/200000, score: -154.30000000000024, average: -106.49
episode: 8304/200000, score: -103.49999999999994, average: -106.34
episode: 8305/200000, score: -78.71040000000009, average: -105.61
episode: 8306/200000, score: -52.10000000000012, average: -106.53
episode: 8307/200000, score: -125.60000000000008, average: -106.98
episode: 8308/200000, score: -136.3, average: -106.94
episode: 8309/200000, score: -150.10000000000008, average: -108.36
episode: 8310/200000, score: -129.40000000000006, average: -108.67
episode: 8311/200000, score: -115.0, average: -108.96
episode: 8312/200000, score: -74.90000000000002, average: -107.95
episode: 8313/200000, score: -65.41040000000007, average: -106.87
episode: 8314/200000, score: -126.10000000000001, average: -106.77
episode: 8315/200000, score: -91.29999999999998, average: -106.17
episode: 8316/200000, score: -169.40000000000032, average: -106.77
episode: 8317/200000, score: -112.00000399999999, average: -106.42
episode: 8318/200000, score: -117.49999999999997, average: -106.32
episode: 8319/200000, score: -143.60000000000005, average: -106.72
episode: 8320/200000, score: -105.1000000000002, average: -106.29
episode: 8321/200000, score: -115.39999999999999, average: -106.71
episode: 8322/200000, score: -147.40000000000006, average: -107.78
episode: 8323/200000, score: -144.90000000000006, average: -108.81
episode: 8324/200000, score: -127.40000000000008, average: -109.00
episode: 8325/200000, score: -106.10000000000005, average: -108.89
episode: 8326/200000, score: -114.28960400000003, average: -108.95
episode: 8327/200000, score: -62.45360050000017, average: -107.97
episode: 8328/200000, score: -113.59999999999998, average: -107.65
episode: 8329/200000, score: -112.89999999999998, average: -107.18
episode: 8330/200000, score: -20.683205000000186, average: -107.26
episode: 8331/200000, score: -47.24080299999986, average: -107.28
episode: 8332/200000, score: 118.10000000000267, average: -103.90
episode: 8333/200000, score: -143.30000000000004, average: -103.73
episode: 8334/200000, score: -104.50000399999998, average: -103.11
episode: 8335/200000, score: -83.5, average: -103.46
episode: 8336/200000, score: 84.11040000000037, average: -100.37
episode: 8337/200000, score: 181.9999999999997, average: -94.36
episode: 8338/200000, score: -129.40000000000003, average: -95.46
episode: 8339/200000, score: -77.70000000000003, average: -95.38
episode: 8340/200000, score: -95.30000000000015, average: -95.35
episode: 8341/200000, score: -112.69999999999999, average: -97.54
episode: 8342/200000, score: -150.90000000000003, average: -98.59
episode: 8343/200000, score: -124.7, average: -98.01
episode: 8344/200000, score: -71.85360050000013, average: -96.91
episode: 8345/200000, score: 80.30000000000078, average: -92.62
episode: 8346/200000, score: 81.11359700000085, average: -89.13
episode: 8347/200000, score: -60.799999999999514, average: -87.93
episode: 8348/200000, score: -150.40000000000006, average: -88.03
episode: 8349/200000, score: -92.80000000000005, average: -87.53
episode: 8350/200000, score: -81.8000000000001, average: -86.83
episode: 8351/200000, score: -52.300000000000054, average: -85.46
episode: 8352/200000, score: -75.68960000000007, average: -84.49
episode: 8353/200000, score: -151.60000000000008, average: -84.44
episode: 8354/200000, score: -130.8000000000002, average: -84.99
episode: 8355/200000, score: -124.40000000000002, average: -85.90
episode: 8356/200000, score: -90.08960000000002, average: -86.66
episode: 8357/200000, score: -104.30000000000008, average: -86.23
episode: 8358/200000, score: -117.69999999999997, average: -85.86
episode: 8359/200000, score: -148.20000000000005, average: -85.82
episode: 8360/200000, score: -122.50000000000003, average: -85.69
episode: 8361/200000, score: -115.39999999999998, average: -85.69
episode: 8362/200000, score: -113.5, average: -86.47
episode: 8363/200000, score: -89.80000400000014, average: -86.95
episode: 8364/200000, score: 89.10000000000062, average: -82.65
episode: 8365/200000, score: -144.30000000000007, average: -83.71
episode: 8366/200000, score: -115.49999999999997, average: -82.63
episode: 8367/200000, score: 6.681599400000096, average: -80.26
episode: 8368/200000, score: 68.60000000000036, average: -76.54
episode: 8369/200000, score: -26.726402999999507, average: -74.20
episode: 8370/200000, score: -70.39999999999998, average: -73.50
episode: 8371/200000, score: -120.29999999999998, average: -73.60
episode: 8372/200000, score: -97.5000000000001, average: -72.60
episode: 8373/200000, score: -59.96560300000031, average: -70.91
episode: 8374/200000, score: -104.60000000000001, average: -70.45
episode: 8375/200000, score: -130.90000000000006, average: -70.95
episode: 8376/200000, score: -145.60000000000002, average: -71.57
episode: 8377/200000, score: -151.30000000000007, average: -73.35
episode: 8378/200000, score: -132.40000000000006, average: -73.72
episode: 8379/200000, score: -121.20000000000002, average: -73.89
episode: 8380/200000, score: -123.4, average: -75.95
episode: 8381/200000, score: -149.20000000000005, average: -77.98
episode: 8382/200000, score: -114.69999999999999, average: -82.64
episode: 8383/200000, score: -118.7, average: -82.15
episode: 8384/200000, score: -56.70000000000028, average: -81.19
episode: 8385/200000, score: -83.10000000000007, average: -81.18
episode: 8386/200000, score: -8.899999999999324, average: -83.04
episode: 8387/200000, score: -100.5, average: -88.69
episode: 8388/200000, score: -101.10000000000002, average: -88.13
episode: 8389/200000, score: -124.99999999999999, average: -89.07
episode: 8390/200000, score: -111.40000000000002, average: -89.40
episode: 8391/200000, score: -111.39999999999999, average: -89.37
episode: 8392/200000, score: -122.39999999999999, average: -88.80
episode: 8393/200000, score: 19.399999999999892, average: -85.92
episode: 8394/200000, score: 180.79999999999953, average: -80.87
episode: 8395/200000, score: -82.35440000000003, average: -84.12
episode: 8396/200000, score: -111.49999999999999, average: -87.97
episode: 8397/200000, score: -103.60000400000006, average: -88.83
episode: 8398/200000, score: -112.19999999999999, average: -88.06
episode: 8399/200000, score: -108.30000000000001, average: -88.37
episode: 8400/200000, score: -151.00000000000009, average: -89.76
episode: 8401/200000, score: -143.30000000000004, average: -91.58
episode: 8402/200000, score: -98.29999999999995, average: -92.03
episode: 8403/200000, score: -89.58400359999996, average: -90.79
episode: 8404/200000, score: -106.40000000000008, average: -90.30
episode: 8405/200000, score: -71.90000000000013, average: -89.25
episode: 8406/200000, score: -113.19999999999999, average: -89.71
episode: 8407/200000, score: -94.95440000000004, average: -89.53
episode: 8408/200000, score: -131.90000000000006, average: -89.81
episode: 8409/200000, score: -119.99999999999997, average: -89.25
episode: 8410/200000, score: -112.99999999999997, average: -89.06
episode: 8411/200000, score: -122.19999999999999, average: -89.19
episode: 8412/200000, score: -33.69999999999973, average: -87.60
episode: 8413/200000, score: -130.10000000000002, average: -88.40
episode: 8414/200000, score: -151.90000000000006, average: -93.22
episode: 8415/200000, score: -156.50000000000014, average: -93.47
episode: 8416/200000, score: -138.20000000000007, average: -93.92
episode: 8417/200000, score: -41.46560299999972, average: -94.88
episode: 8418/200000, score: -143.30000000000004, average: -99.12
episode: 8419/200000, score: -62.28640299999981, average: -99.83
episode: 8420/200000, score: -66.06560300000021, average: -99.75
episode: 8421/200000, score: -153.10000000000008, average: -100.40
episode: 8422/200000, score: -112.49999999999999, average: -100.70
episode: 8423/200000, score: -46.10000399999993, average: -100.42
episode: 8424/200000, score: -125.09999999999997, average: -100.83
episode: 8425/200000, score: -134.09999999999997, average: -100.90
episode: 8426/200000, score: -26.199999999999932, average: -98.51
episode: 8427/200000, score: -149.10000000000008, average: -98.47
episode: 8428/200000, score: -40.739999999999725, average: -96.63
episode: 8429/200000, score: -150.50000000000009, average: -97.22
episode: 8430/200000, score: -81.80000000000007, average: -96.39
episode: 8431/200000, score: -137.10000000000028, average: -96.15
episode: 8432/200000, score: -131.90000000000006, average: -96.49
episode: 8433/200000, score: 33.2343970000006, average: -93.45
episode: 8434/200000, score: -85.80000000000004, average: -94.03
episode: 8435/200000, score: -117.10000000000007, average: -94.71
episode: 8436/200000, score: -60.053600500000265, average: -95.74
episode: 8437/200000, score: -106.00000000000004, average: -95.85
episode: 8438/200000, score: -151.20000000000007, average: -96.85
episode: 8439/200000, score: -142.00000000000034, average: -97.19
episode: 8440/200000, score: -64.00000000000017, average: -96.24
episode: 8441/200000, score: -107.70000000000002, average: -96.17
episode: 8442/200000, score: -89.186403, average: -95.50
episode: 8443/200000, score: -111.8, average: -98.13
episode: 8444/200000, score: -137.2000000000001, average: -104.49
episode: 8445/200000, score: -64.71040000000008, average: -104.13
episode: 8446/200000, score: -66.3000000000001, average: -103.23
episode: 8447/200000, score: -109.16560300000015, average: -103.34
episode: 8448/200000, score: -62.224004999999984, average: -102.34
episode: 8449/200000, score: -152.6000000000002, average: -103.23
episode: 8450/200000, score: -119.00000000000009, average: -102.59
episode: 8451/200000, score: -117.8000000000001, average: -102.08
episode: 8452/200000, score: -147.50000000000003, average: -103.06
episode: 8453/200000, score: -124.20000000000003, average: -103.75
episode: 8454/200000, score: -122.6, average: -104.08
episode: 8455/200000, score: -103.09999999999998, average: -104.70
episode: 8456/200000, score: -137.70000000000007, average: -105.19
episode: 8457/200000, score: -50.800000000000246, average: -104.31
episode: 8458/200000, score: -126.0, average: -104.19
episode: 8459/200000, score: 88.30000000000003, average: -100.02
episode: 8460/200000, score: -88.90000000000008, average: -99.54
episode: 8461/200000, score: -97.39999999999998, average: -99.05
episode: 8462/200000, score: -14.453600500000135, average: -98.66
episode: 8463/200000, score: -96.25440000000005, average: -97.98
episode: 8464/200000, score: -113.80000000000008, average: -97.22
episode: 8465/200000, score: -119.50000000000003, average: -96.48
episode: 8466/200000, score: -120.19999999999999, average: -96.12
episode: 8467/200000, score: -72.00000100000005, average: -96.73
episode: 8468/200000, score: -127.3, average: -96.41
episode: 8469/200000, score: -76.50000000000018, average: -96.70
episode: 8470/200000, score: -34.986402999999754, average: -96.07
episode: 8471/200000, score: -106.96560299999997, average: -95.15
episode: 8472/200000, score: -44.589599999999855, average: -93.79
episode: 8473/200000, score: -116.56560299999998, average: -95.20
episode: 8474/200000, score: -126.37280060000015, average: -95.23
episode: 8475/200000, score: -106.30000000000005, average: -94.67
episode: 8476/200000, score: -84.31040000000016, average: -95.83
episode: 8477/200000, score: -153.70000000000005, average: -95.93
episode: 8478/200000, score: -128.60000000000002, average: -97.68
episode: 8479/200000, score: -7.354400000000155, average: -94.82
episode: 8480/200000, score: -125.30000000000007, average: -95.69
episode: 8481/200000, score: -109.10000000000008, average: -95.13
episode: 8482/200000, score: -156.30000000000018, average: -95.62
episode: 8483/200000, score: -105.90000000000002, average: -98.40
episode: 8484/200000, score: -25.700000000000102, average: -97.20
episode: 8485/200000, score: 78.70000000000064, average: -93.28
episode: 8486/200000, score: -153.10000000000002, average: -95.14
episode: 8487/200000, score: -42.16560300000015, average: -93.87
episode: 8488/200000, score: -41.340004000000185, average: -91.67
episode: 8489/200000, score: -113.09999999999998, average: -91.09
episode: 8490/200000, score: -131.8, average: -92.45
episode: 8491/200000, score: -104.5, average: -92.38
episode: 8492/200000, score: -110.3, average: -92.81
episode: 8493/200000, score: -27.260004999999992, average: -91.12
episode: 8494/200000, score: -126.80000000000005, average: -90.91
episode: 8495/200000, score: -71.60000000000022, average: -91.05
episode: 8496/200000, score: -52.86000499999987, average: -90.78
episode: 8497/200000, score: -121.30000000000004, average: -91.02
episode: 8498/200000, score: -144.50000000000006, average: -92.67
episode: 8499/200000, score: -114.29999999999998, average: -91.90
episode: 8500/200000, score: -122.39999999999999, average: -91.97
episode: 8501/200000, score: -99.91840060000011, average: -91.61
episode: 8502/200000, score: -122.69999999999999, average: -91.11
episode: 8503/200000, score: 3.299996000000476, average: -88.56
episode: 8504/200000, score: -145.00000000000009, average: -89.01
